Time,Lap_Number,Engine_RPM,Engine_Torque_Nm,Speed_MS,Lat_Accel_G,Long_Accel_G,Pitch_Rad,Roll_Rad,CG_Height_m,Load_FL_N,Load_FR_N,Load_RL_N,Load_RR_N
14.997,1,0,0.0,0.0,-0.012,-0.155,0.9769,0.0208,0.0,-2,0,0,100
15.027,1,0,0.0,0.0,-0.023,-0.145,0.9769,0.0189,0.0,-2,0,0,100
15.059,1,0,0.0,0.0,-0.027,-0.153,0.9769,0.0202,0.0,-2,0,0,100
15.09,1,0,0.0,0.01,0.004,0.146,0.9769,0.0208,0.0,2,0,0,100
15.121,1,0,0.0,0.01,-0.07,0.128,0.9769,0.0212,0.0,2,0,0,100
15.152,1,0,0.0,0.01,0.055,0.149,0.9769,0.0209,0.0,2,0,0,100
15.183,1,0,0.0,0.0,0.045,-0.155,0.9769,0.021,0.0,-2,0,0,100
15.214,1,0,0.0,0.0,-0.079,-0.157,0.9769,0.0207,0.0,-2,0,0,100
15.245,1,0,0.0,0.0,-0.007,-0.128,0.9769,0.0208,0.0,-2,0,0,100
15.261,1,0,0.0,0.0,-0.036,-0.132,0.9769,0.0205,0.0,-2,0,0,100
15.292,1,0,0.0,0.0,0.046,-0.142,0.9769,0.0202,0.0,-2,0,0,100
15.308,1,0,0.0,0.0,0.002,-0.154,0.9769,0.0186,0.0,-2,0,0,100
15.325,1,0,0.0,0.01,0.108,0.142,0.9769,0.017,0.0,2,0,0,100
15.355,1,0,0.0,0.0,0.015,0.148,0.9769,0.0169,0.0,2,0,0,100
15.371,1,0,0.0,0.0,-0.0,0.138,0.9769,0.018,0.0,2,0,0,100
15.387,1,0,0.0,0.0,0.01,-0.14,0.9769,0.0165,0.0,-2,0,0,100
15.404,1,0,0.0,0.0,-0.044,0.153,0.9769,0.0165,0.0,2,0,0,100
15.434,1,0,0.0,0.0,0.0,-0.14,0.9769,0.0183,0.0,-2,0,0,100
15.451,1,0,0.0,0.0,0.01,0.133,0.9769,0.018,0.0,2,0,0,100
15.481,1,0,0.0,0.01,-0.014,0.13,0.9769,0.019,0.0,2,0,0,100
15.497,1,0,0.0,0.01,0.055,-0.141,0.9769,0.0195,0.0,-2,0,0,100
15.513,1,0,0.0,0.0,-0.099,-0.131,0.9769,0.0201,0.0,-2,0,0,100
15.544,1,0,0.0,0.0,-0.017,-0.133,0.9769,0.0205,0.0,-2,0,0,100
15.56,1,0,0.0,0.0,-0.026,0.148,0.9769,0.0185,0.0,2,0,0,100
15.591,1,0,0.0,0.0,0.032,-0.135,0.9769,0.0194,0.0,-2,0,0,100
15.622,1,0,0.0,0.0,0.029,-0.145,0.9769,0.0208,0.0,-2,0,0,100
15.652,1,0,0.0,0.0,-0.002,-0.153,0.9769,0.0205,0.0,-2,0,0,100
15.683,1,0,0.0,0.0,-0.029,-0.146,0.9769,0.0212,0.0,-2,0,0,100
15.699,1,0,0.0,0.0,-0.01,-0.132,0.9769,0.0205,0.0,-2,0,0,100
15.731,1,0,0.0,0.0,-0.03,0.142,0.9769,0.0206,0.0,2,0,0,100
15.748,1,0,0.0,0.0,-0.017,-0.15,0.9769,0.0207,0.0,-2,0,0,100
15.778,1,0,0.0,0.0,-0.04,-0.145,0.9769,0.0201,0.0,-2,0,0,100
15.794,1,0,0.0,0.01,-0.024,0.139,0.9769,0.0205,0.0,2,0,0,100
15.811,1,0,0.0,0.0,-0.04,0.129,0.9769,0.0203,0.0,2,0,0,100
15.827,1,0,0.0,0.0,0.077,-0.136,0.9769,0.0202,0.0,-2,0,0,100
15.843,1,0,0.0,0.0,-0.046,-0.149,0.9769,0.0205,0.0,-2,0,0,100
15.875,1,0,0.0,0.0,0.002,-0.162,0.9769,0.0204,0.0,-2,0,0,100
15.907,1,0,0.0,0.0,0.025,0.117,0.9769,0.0206,0.0,2,0,0,100
15.923,1,0,0.0,0.0,-0.066,-0.145,0.9769,0.0204,0.0,-2,0,0,100
15.953,1,0,0.0,0.0,0.025,0.159,0.9769,0.0206,0.0,2,0,0,100
15.97,1,0,0.0,0.0,-0.013,-0.146,0.9769,0.0194,0.0,-2,0,0,100
16.0,1,0,0.0,0.01,-0.044,-0.137,0.9769,0.0191,0.0,-2,0,0,100
16.031,1,0,0.0,0.0,0.006,-0.144,0.9769,0.019,0.0,-2,0,0,100
16.047,1,0,0.0,0.0,0.014,-0.143,0.9769,0.0195,0.0,-2,0,0,100
16.078,1,0,0.0,0.0,0.082,-0.152,0.9769,0.0209,0.0,-2,0,0,100
16.109,1,0,0.0,0.01,0.075,-0.134,0.9769,0.0208,0.0,-2,0,0,100
16.141,1,0,0.0,0.01,-0.009,0.142,0.9769,0.021,0.0,2,0,0,100
16.157,1,0,0.0,0.0,0.083,-0.153,0.9769,0.0201,0.0,-2,0,0,100
16.188,1,0,0.0,0.01,0.021,0.125,0.9769,0.0204,0.0,2,0,0,100
16.205,1,0,0.0,0.0,0.198,-0.174,0.9769,0.0209,0.0,-2,0,0,100
16.235,1,0,0.0,0.01,-0.002,0.14,0.9769,0.0204,0.0,2,0,0,100
16.267,1,0,0.0,0.01,-0.006,0.136,0.9769,0.0182,0.0,2,0,0,100
16.297,1,0,0.0,0.0,-0.017,0.144,0.9769,0.0168,0.0,2,0,0,100
16.314,1,0,0.0,0.0,0.095,0.14,0.9769,0.0159,0.0,2,0,0,100
16.345,1,0,0.0,0.0,-0.004,0.14,0.9769,0.018,0.0,2,0,0,100
16.376,1,0,0.0,0.0,-0.005,0.135,0.9769,0.0191,0.0,2,0,0,100
16.406,1,0,0.0,0.0,-0.085,0.158,0.9769,0.0205,0.0,2,0,0,100
16.435,1,0,0.0,0.01,0.033,0.154,0.9769,0.0209,0.0,2,0,0,100
16.465,1,0,0.0,0.01,0.002,0.135,0.9769,0.021,0.0,2,0,0,100
16.481,1,0,0.0,0.0,-0.095,0.161,0.9769,0.0203,0.0,2,0,0,100
16.498,1,0,0.0,0.01,-0.035,-0.134,0.9769,0.0212,0.0,-2,0,0,100
16.529,1,0,0.0,0.0,-0.012,-0.171,0.9769,0.0188,0.0,-2,0,0,100
16.545,1,0,0.0,0.0,-0.012,-0.139,0.9769,0.0201,0.0,-2,0,0,100
16.562,1,0,0.0,0.0,0.044,0.154,0.9769,0.0206,0.0,2,0,0,100
16.592,1,0,0.0,0.01,0.121,0.14,0.9769,0.0208,0.0,2,0,0,100
16.623,1,0,0.0,0.01,-0.107,-0.145,0.9769,0.0211,0.0,-2,0,0,100
16.655,1,0,0.0,0.0,-0.214,-0.143,0.9769,0.0203,0.0,-2,0,0,100
16.685,1,0,0.0,0.01,-0.156,0.144,0.9769,0.0205,0.0,2,0,0,100
16.716,1,0,0.0,0.01,0.042,0.166,0.9769,0.0205,0.0,2,0,0,100
16.747,1,0,0.0,0.0,0.05,0.127,0.9769,0.021,0.0,2,0,0,100
16.778,1,0,0.0,0.0,0.011,0.146,0.9769,0.0206,0.0,2,0,0,100
16.81,1,0,0.0,0.0,0.041,-0.134,0.9769,0.0202,0.0,-2,0,0,100
16.841,1,0,0.0,0.0,0.002,-0.153,0.9769,0.0212,0.0,-2,0,0,100
16.872,1,0,0.0,0.01,0.06,0.15,0.9769,0.0209,0.0,2,0,0,100
16.903,1,0,0.0,0.0,-0.055,0.134,0.9769,0.0203,0.0,2,0,0,100
16.935,1,0,0.0,0.0,0.073,-0.117,0.9769,0.0195,0.0,-2,0,0,100
16.951,1,0,0.0,0.0,-0.037,0.135,0.9769,0.0188,0.0,2,0,0,100
16.982,1,0,0.0,0.0,-0.029,0.137,0.9769,0.018,0.0,2,0,0,100
16.998,1,0,0.0,0.0,0.014,0.15,0.9769,0.0188,0.0,2,0,0,100
17.029,1,0,0.0,0.0,-0.045,0.153,0.9769,0.021,0.0,2,0,0,100
17.06,1,0,0.0,0.0,-0.048,0.146,0.9769,0.0204,0.0,2,0,0,100
17.09,1,0,0.0,0.0,-0.02,0.138,0.9769,0.0204,0.0,2,0,0,100
17.121,1,0,0.0,0.0,-0.015,-0.152,0.9769,0.0209,0.0,-2,0,0,100
17.153,1,0,0.0,0.0,0.018,-0.13,0.9769,0.021,0.0,-2,0,0,100
17.185,1,0,0.0,0.0,0.006,0.132,0.9769,0.0207,0.0,2,0,0,100
17.215,1,0,0.0,0.01,0.062,0.157,0.9769,0.0205,0.0,2,0,0,100
17.246,1,0,0.0,0.01,-0.022,0.139,0.9769,0.0208,0.0,2,0,0,100
17.277,1,0,0.0,0.0,0.036,-0.15,0.9769,0.0203,0.0,-2,0,0,100
17.307,1,0,0.0,0.0,0.024,-0.148,0.9769,0.0213,0.0,-2,0,0,100
17.339,1,0,0.0,0.0,-0.016,0.168,0.9769,0.0207,0.0,2,0,0,100
17.371,1,0,0.0,0.0,-0.041,0.161,0.9769,0.0212,0.0,2,0,0,100
17.401,1,0,0.0,0.0,0.017,0.134,0.9769,0.0206,0.0,2,0,0,100
17.432,1,0,0.0,0.0,-0.033,0.127,0.9769,0.0207,0.0,2,0,0,100
17.463,1,0,0.0,0.0,0.004,-0.137,0.9769,0.0206,0.0,-2,0,0,100
17.479,1,0,0.0,0.0,0.125,0.125,0.9769,0.0207,0.0,2,0,0,100
17.511,1,0,0.0,0.0,-0.042,-0.139,0.9769,0.0203,0.0,-2,0,0,100
17.541,1,0,0.0,0.0,0.019,-0.171,0.9769,0.0205,0.0,-2,0,0,100
17.573,1,0,0.0,0.0,0.005,-0.15,0.9769,0.0202,0.0,-2,0,0,100
17.603,1,0,0.0,0.0,0.032,-0.147,0.9769,0.021,0.0,-2,0,0,100
17.634,1,0,0.0,0.0,-0.026,0.161,0.9769,0.021,0.0,2,0,0,100
17.665,1,0,0.0,0.01,-0.028,0.133,0.9769,0.0211,0.0,2,0,0,100
17.681,1,0,0.0,0.01,0.066,-0.181,0.9769,0.0175,0.0,-2,0,0,100
17.713,1,0,0.0,0.0,0.051,0.161,0.9769,0.019,0.0,2,0,0,100
17.73,1,0,0.0,0.0,-0.031,0.177,0.9769,0.0195,0.0,2,0,0,100
17.761,1,0,0.0,0.01,-0.039,0.162,0.9769,0.0209,0.0,2,0,0,100
17.778,1,0,0.0,0.01,-0.035,0.126,0.9769,0.0206,0.0,2,0,0,100
17.809,1,0,0.0,0.0,-0.015,0.139,0.9769,0.0209,0.0,2,0,0,100
17.84,1,0,0.0,0.0,0.035,0.121,0.9769,0.0211,0.0,2,0,0,100
17.871,1,0,0.0,0.0,-0.026,-0.145,0.9769,0.0202,0.0,-2,0,0,100
17.903,1,0,0.0,0.0,-0.032,-0.141,0.9769,0.0198,0.0,-2,0,0,100
17.934,1,0,0.0,0.01,0.054,0.143,0.9769,0.0214,0.0,2,0,0,100
17.965,1,0,0.0,0.0,0.023,0.152,0.9769,0.021,0.0,2,0,0,100
17.997,1,0,0.0,0.0,0.037,-0.135,0.9769,0.0212,0.0,-2,0,0,100
18.027,1,0,0.0,0.01,-0.003,-0.138,0.9769,0.0212,0.0,-2,0,0,100
18.044,1,0,0.0,0.0,0.038,0.133,0.9769,0.0216,0.0,2,0,0,100
18.075,1,0,0.0,0.0,-0.026,-0.127,0.9769,0.0206,0.0,-2,0,0,100
18.105,1,0,0.0,0.0,-0.029,-0.143,0.9769,0.0202,0.0,-2,0,0,100
18.136,1,0,0.0,0.01,0.017,-0.127,0.9769,0.0209,0.0,-2,0,0,100
18.167,1,0,0.0,0.0,0.064,0.134,0.9769,0.0192,0.0,2,0,0,100
18.184,1,0,0.0,0.0,-0.001,-0.142,0.9769,0.0202,0.0,-2,0,0,100
18.2,1,0,0.0,0.0,-0.03,0.132,0.9769,0.0181,0.0,2,0,0,100
18.231,1,0,0.0,0.0,0.067,-0.15,0.9769,0.0193,0.0,-2,0,0,100
18.248,1,0,0.0,0.0,-0.081,0.163,0.9769,0.0209,0.0,2,0,0,100
18.279,1,0,0.0,0.0,0.012,-0.14,0.9769,0.0205,0.0,-2,0,0,100
18.31,1,0,0.0,0.0,0.02,-0.158,0.9769,0.0206,0.0,-2,0,0,100
18.341,1,0,0.0,0.01,-0.011,-0.152,0.9769,0.0193,0.0,-2,0,0,100
18.371,1,0,0.0,0.01,-0.001,0.151,0.9769,0.0209,0.0,2,0,0,100
18.388,1,0,0.0,0.0,0.045,-0.142,0.9769,0.0203,0.0,-2,0,0,100
18.419,1,0,0.0,0.0,-0.047,0.181,0.9769,0.0211,0.0,2,0,0,100
18.45,1,0,0.0,0.0,-0.047,0.145,0.9769,0.0203,0.0,2,0,0,100
18.481,1,0,0.0,0.0,-0.022,0.133,0.9769,0.0212,0.0,2,0,0,100
18.512,1,0,0.0,0.0,0.066,0.165,0.9769,0.0204,0.0,2,0,0,100
18.543,1,0,0.0,0.01,-0.054,-0.138,0.9769,0.0205,0.0,-2,0,0,100
18.56,1,0,0.0,0.01,-0.018,0.144,0.9769,0.0202,0.0,2,0,0,100
18.591,1,0,0.0,0.0,0.003,-0.137,0.9769,0.0208,0.0,-2,0,0,100
18.607,1,0,0.0,0.0,-0.008,0.155,0.9769,0.0211,0.0,2,0,0,100
18.624,1,0,0.0,0.0,0.03,0.138,0.9769,0.0205,0.0,2,0,0,100
18.654,1,0,0.0,0.0,0.035,0.17,0.9769,0.0206,0.0,2,0,0,100
18.685,1,0,0.0,0.0,0.099,0.154,0.9769,0.0202,0.0,2,0,0,100
18.717,1,0,0.0,0.0,-0.048,-0.147,0.9769,0.0175,0.0,-2,0,0,100
18.748,1,0,0.0,0.0,0.011,-0.169,0.9769,0.0164,0.0,-2,0,0,100
18.78,1,0,0.0,0.0,-0.028,0.145,0.9769,0.0182,0.0,2,0,0,100
18.811,1,0,0.0,0.0,0.003,0.148,0.9769,0.0202,0.0,2,0,0,100
18.842,1,0,0.0,0.0,-0.043,0.147,0.9769,0.021,0.0,2,0,0,100
18.873,1,0,0.0,0.0,0.014,-0.158,0.9769,0.0204,0.0,-2,0,0,100
18.905,1,0,0.0,0.0,0.012,-0.152,0.9769,0.0207,0.0,-2,0,0,100
18.937,1,0,0.0,0.0,-0.067,0.158,0.9769,0.0202,0.0,2,0,0,100
18.953,1,0,0.0,0.0,0.029,-0.139,0.9769,0.0208,0.0,-2,0,0,100
18.984,1,0,0.0,0.0,0.003,0.129,0.9769,0.0205,0.0,2,0,0,100
19.0,1,0,0.0,0.01,-0.052,-0.142,0.9769,0.0214,0.0,-2,0,0,100
19.031,1,0,0.0,0.0,0.017,0.149,0.9769,0.02,0.0,2,0,0,100
19.062,1,0,0.0,0.0,0.054,0.142,0.9769,0.0203,0.0,2,0,0,100
19.094,1,0,0.0,0.01,0.032,0.165,0.9769,0.0197,0.0,2,0,0,100
19.124,1,0,0.0,0.01,0.06,-0.158,0.9769,0.0203,0.0,-2,0,0,100
19.155,1,0,0.0,0.01,0.003,-0.132,0.9769,0.0215,0.0,-2,0,0,100
19.186,1,0,0.0,0.0,0.011,-0.123,0.9769,0.0208,0.0,-2,0,0,100
19.217,1,0,0.0,0.0,0.021,-0.099,0.9769,0.0186,0.0,-2,0,0,100
19.247,1,0,0.0,0.0,0.014,-0.142,0.9769,0.0204,0.0,-2,0,0,100
19.277,1,0,0.0,0.01,0.041,-0.141,0.9769,0.0204,0.0,-2,0,0,100
19.308,1,0,0.0,0.01,0.077,0.143,0.9769,0.0202,0.0,2,0,0,100
19.339,1,0,0.0,0.0,-0.123,0.168,0.9769,0.0206,0.0,2,0,0,100
19.37,1,0,0.0,0.0,-0.0,0.163,0.9769,0.0202,0.0,2,0,0,100
19.401,1,0,0.0,0.0,0.014,-0.13,0.9769,0.0205,0.0,-2,0,0,100
19.433,1,0,0.0,0.0,0.022,-0.153,0.9769,0.0212,0.0,-2,0,0,100
19.463,1,0,0.0,0.0,-0.025,0.119,0.9769,0.0204,0.0,2,0,0,100
19.495,1,0,0.0,0.0,0.003,0.143,0.9769,0.021,0.0,2,0,0,100
19.524,1,0,0.0,0.0,0.01,0.159,0.9769,0.0212,0.0,2,0,0,100
19.541,1,0,0.0,0.0,-0.01,-0.138,0.9769,0.0202,0.0,-2,0,0,100
19.557,1,0,0.0,0.0,0.03,-0.169,0.9769,0.0212,0.0,-2,0,0,100
19.573,1,0,0.0,0.0,0.007,0.128,0.9769,0.0214,0.0,2,0,0,100
19.605,1,0,0.0,0.0,-0.049,-0.135,0.9769,0.0208,0.0,-2,0,0,100
19.636,1,0,0.0,0.0,-0.003,-0.147,0.9769,0.021,0.0,-2,0,0,100
19.667,1,0,0.0,0.0,-0.013,-0.145,0.9769,0.0208,0.0,-2,0,0,100
19.683,1,0,0.0,0.0,0.067,-0.159,0.9769,0.0212,0.0,-2,0,0,100
19.715,1,0,0.0,0.0,-0.047,-0.157,0.9769,0.0209,0.0,-2,0,0,100
19.746,1,0,0.0,0.0,0.018,0.141,0.9769,0.0211,0.0,2,0,0,100
19.777,1,0,0.0,0.0,0.004,0.182,0.9769,0.0208,0.0,2,0,0,100
19.807,1,0,0.0,0.0,0.024,0.167,0.9769,0.0204,0.0,2,0,0,100
19.838,1,0,0.0,0.0,-0.036,-0.177,0.9769,0.0207,0.0,-2,0,0,100
19.869,1,0,0.0,0.01,-0.036,-0.154,0.9769,0.0185,0.0,-2,0,0,100
19.885,1,0,0.0,0.0,0.036,0.133,0.9769,0.0191,0.0,2,0,0,100
19.916,1,0,0.0,0.0,0.009,0.147,0.9769,0.019,0.0,2,0,0,100
19.947,1,0,0.0,0.0,-0.045,-0.129,0.9769,0.0201,0.0,-2,0,0,100
19.978,1,0,0.0,0.0,-0.034,-0.141,0.9769,0.0211,0.0,-2,0,0,100
19.995,1,0,0.0,0.0,-0.026,-0.159,0.9769,0.0206,0.0,-2,0,0,100
20.011,1,0,0.0,0.0,0.016,0.113,0.9769,0.0213,0.0,2,0,0,100
20.042,1,0,0.0,0.0,0.047,0.136,0.9769,0.0201,0.0,2,0,0,100
20.072,1,0,0.0,0.0,-0.044,0.124,0.9769,0.0209,0.0,2,0,0,100
20.103,1,0,0.0,0.0,0.018,-0.125,0.9769,0.0205,0.0,-2,0,0,100
20.133,1,0,0.0,0.01,-0.023,-0.127,0.9769,0.0211,0.0,-2,0,0,100
20.165,1,0,0.0,0.0,-0.011,-0.151,0.9769,0.0202,0.0,-2,0,0,100
20.196,1,0,0.0,0.0,-0.022,0.148,0.9769,0.0204,0.0,2,0,0,100
20.227,1,0,0.0,0.0,-0.033,0.139,0.9769,0.0206,0.0,2,0,0,100
20.243,1,0,0.0,0.0,0.014,0.15,0.9769,0.0207,0.0,2,0,0,100
20.26,1,0,0.0,0.0,0.026,-0.142,0.9769,0.02,0.0,-2,0,0,100
20.29,1,0,0.0,0.0,-0.023,-0.156,0.9769,0.0211,0.0,-2,0,0,100
20.321,1,0,0.0,0.0,0.012,-0.154,0.9769,0.0206,0.0,-2,0,0,100
20.351,1,0,0.0,0.0,0.015,0.162,0.9769,0.021,0.0,2,0,0,100
20.382,1,0,0.0,0.01,0.01,0.178,0.9769,0.0193,0.0,2,0,0,100
20.413,1,0,0.0,0.01,-0.042,0.117,0.9769,0.0202,0.0,2,0,0,100
20.445,1,0,0.0,0.0,0.001,-0.145,0.9769,0.0208,0.0,-2,0,0,100
20.475,1,0,0.0,0.01,0.051,-0.164,0.9769,0.0208,0.0,-2,0,0,100
20.506,1,0,0.0,0.01,0.006,-0.127,0.9769,0.02,0.0,-2,0,0,100
20.537,1,0,0.0,0.0,0.012,0.136,0.9769,0.0209,0.0,2,0,0,100
20.554,1,0,0.0,0.0,-0.043,-0.138,0.9769,0.0205,0.0,-2,0,0,100
20.57,1,0,0.0,0.0,0.042,0.148,0.9769,0.021,0.0,2,0,0,100
20.6,1,0,0.0,0.0,-0.014,0.152,0.9769,0.0206,0.0,2,0,0,100
20.617,1,0,0.0,0.0,-0.055,0.126,0.9769,0.0208,0.0,2,0,0,100
20.633,1,0,0.0,0.0,-0.011,-0.144,0.9769,0.0203,0.0,-2,0,0,100
20.664,1,0,0.0,0.0,-0.016,0.137,0.9769,0.0205,0.0,2,0,0,100
20.695,1,0,0.0,0.0,-0.049,0.142,0.9769,0.0208,0.0,2,0,0,100
20.726,1,0,0.0,0.0,-0.034,0.166,0.9769,0.0203,0.0,2,0,0,100
20.757,1,0,0.0,0.0,-0.005,-0.161,0.9769,0.0203,0.0,-2,0,0,100
20.788,1,0,0.0,0.0,-0.066,-0.138,0.9769,0.0203,0.0,-2,0,0,100
20.805,1,0,0.0,0.01,0.104,-0.156,0.9769,0.0201,0.0,-2,0,0,100
20.837,1,0,0.0,0.01,-0.003,-0.145,0.9769,0.0199,0.0,-2,0,0,100
20.853,1,0,0.0,0.01,-0.191,-0.125,0.9769,0.0205,0.0,-2,0,0,100
20.885,1,0,0.0,0.0,-0.039,-0.111,0.9769,0.0205,0.0,-2,0,0,100
20.901,1,0,0.0,0.0,-0.033,-0.159,0.9769,0.0201,0.0,-2,0,0,100
20.933,1,0,0.0,0.0,0.031,-0.137,0.9769,0.0204,0.0,-2,0,0,100
20.964,1,0,0.0,0.0,0.029,0.131,0.9769,0.0188,0.0,2,0,0,100
20.994,1,0,0.0,0.0,0.112,0.148,0.9769,0.0196,0.0,2,0,0,100
21.026,1,0,0.0,0.01,0.114,0.168,0.9769,0.0196,0.0,2,0,0,100
21.057,1,0,0.0,0.01,0.079,-0.163,0.9769,0.0204,0.0,-2,0,0,100
21.088,1,0,0.0,0.0,0.02,-0.143,0.9769,0.0185,0.0,-2,0,0,100
21.12,1,0,0.0,0.01,0.029,0.15,0.9769,0.0184,0.0,2,0,0,100
21.15,1,0,0.0,0.01,-0.038,0.13,0.9769,0.021,0.0,2,0,0,100
21.181,1,0,0.0,0.0,-0.004,0.146,0.9769,0.0204,0.0,2,0,0,100
21.197,1,0,0.0,0.0,0.051,0.106,0.9769,0.0204,0.0,2,0,0,100
21.228,1,0,0.0,0.0,-0.005,0.129,0.9769,0.0196,0.0,2,0,0,100
21.245,1,0,0.0,0.0,0.059,-0.144,0.9769,0.0204,0.0,-2,0,0,100
21.277,1,0,0.0,0.0,0.054,0.133,0.9769,0.0209,0.0,2,0,0,100
21.293,1,0,0.0,0.0,0.103,-0.17,0.9769,0.0208,0.0,-2,0,0,100
21.325,1,0,0.0,0.0,0.052,0.138,0.9769,0.0203,0.0,2,0,0,100
21.356,1,0,0.0,0.0,-0.019,-0.121,0.9769,0.0208,0.0,-2,0,0,100
21.387,1,0,0.0,0.0,-0.026,-0.163,0.9769,0.0205,0.0,-2,0,0,100
21.418,1,0,0.0,0.0,0.009,-0.145,0.9769,0.0184,0.0,-2,0,0,100
21.45,1,0,0.0,0.0,0.068,0.126,0.9769,0.0193,0.0,2,0,0,100
21.48,1,0,0.0,0.0,0.024,0.16,0.9769,0.0202,0.0,2,0,0,100
21.511,1,0,0.0,0.0,-0.105,0.146,0.9769,0.0203,0.0,2,0,0,100
21.542,1,0,0.0,0.0,-0.02,0.141,0.9769,0.0211,0.0,2,0,0,100
21.573,1,0,0.0,0.0,0.05,-0.139,0.9769,0.0192,0.0,-2,0,0,100
21.603,1,0,0.0,0.0,-0.087,-0.124,0.9769,0.0199,0.0,-2,0,0,100
21.634,1,0,0.0,0.0,-0.011,-0.139,0.9769,0.0212,0.0,-2,0,0,100
21.651,1,0,0.0,0.0,0.006,-0.139,0.9769,0.0213,0.0,-2,0,0,100
21.667,1,0,0.0,0.0,0.014,0.144,0.9769,0.021,0.0,2,0,0,100
21.697,1,0,0.0,0.0,0.028,0.15,0.9769,0.0201,0.0,2,0,0,100
21.713,1,0,0.0,0.0,0.053,-0.138,0.9769,0.0203,0.0,-2,0,0,100
21.745,1,0,0.0,0.0,0.006,0.147,0.9769,0.0185,0.0,2,0,0,100
21.761,1,0,0.0,0.0,0.009,-0.143,0.9769,0.019,0.0,-2,0,0,100
21.777,1,0,0.0,0.01,0.081,-0.148,0.9769,0.0195,0.0,-2,0,0,100
21.794,1,0,0.0,0.01,-0.014,0.134,0.9769,0.0202,0.0,2,0,0,100
21.81,1,0,0.0,0.01,0.08,0.176,0.9769,0.0212,0.0,2,0,0,100
21.827,1,0,0.0,0.0,0.003,-0.128,0.9769,0.0206,0.0,-2,0,0,100
21.857,1,0,0.0,0.0,0.014,0.15,0.9769,0.0208,0.0,2,0,0,100
21.888,1,0,0.0,0.0,0.025,0.142,0.9769,0.0212,0.0,2,0,0,100
21.919,1,0,0.0,0.0,0.022,0.144,0.9769,0.0206,0.0,2,0,0,100
21.95,1,0,0.0,0.0,-0.032,-0.152,0.9769,0.0209,0.0,-2,0,0,100
21.967,1,0,0.0,0.01,-0.035,0.132,0.9769,0.0206,0.0,2,0,0,100
21.983,1,0,0.0,0.0,-0.039,-0.134,0.9769,0.0201,0.0,-2,0,0,100
22.0,1,0,0.0,0.0,-0.029,-0.154,0.9769,0.0202,0.0,-2,0,0,100
22.03,1,0,0.0,0.0,0.041,-0.153,0.9769,0.0184,0.0,-2,0,0,100
22.046,1,0,0.0,0.0,0.022,0.156,0.9769,0.0189,0.0,2,0,0,100
22.077,1,0,0.0,0.0,-0.016,-0.126,0.9769,0.0207,0.0,-2,0,0,100
22.108,1,0,0.0,0.0,-0.036,-0.137,0.9769,0.0204,0.0,-2,0,0,100
22.139,1,0,0.0,0.0,-0.035,-0.132,0.9769,0.0202,0.0,-2,0,0,100
22.17,1,0,0.0,0.0,0.085,0.156,0.9769,0.0205,0.0,2,0,0,100
22.201,1,0,0.0,0.0,0.019,0.125,0.9769,0.0208,0.0,2,0,0,100
22.232,1,0,0.0,0.0,-0.019,0.109,0.9769,0.0209,0.0,2,0,0,100
22.263,1,0,0.0,0.0,0.067,-0.145,0.9769,0.0182,0.0,-2,0,0,100
22.293,1,0,0.0,0.0,-0.007,-0.138,0.9769,0.0164,0.0,-2,0,0,100
22.31,1,0,0.0,0.01,0.05,0.149,0.9769,0.0163,0.0,2,0,0,100
22.34,1,0,0.0,0.0,0.073,0.161,0.9769,0.0173,0.0,2,0,0,100
22.357,1,0,0.0,0.01,0.017,0.153,0.9769,0.0182,0.0,2,0,0,100
22.387,1,0,0.0,0.0,0.017,0.14,0.9769,0.0172,0.0,2,0,0,100
22.403,1,0,0.0,0.0,-0.008,0.15,0.9769,0.0182,0.0,2,0,0,100
22.42,1,0,0.0,0.0,0.0,-0.138,0.9769,0.0187,0.0,-2,0,0,100
22.451,1,0,0.0,0.0,0.088,-0.157,0.9769,0.0188,0.0,-2,0,0,100
22.467,1,0,0.0,0.0,-0.026,-0.151,0.9769,0.0202,0.0,-2,0,0,100
22.499,1,0,0.0,0.01,-0.035,-0.153,0.9769,0.0192,0.0,-2,0,0,100
22.515,1,0,0.0,0.0,0.023,-0.139,0.9769,0.0187,0.0,-2,0,0,100
22.532,1,0,0.0,0.01,-0.035,0.138,0.9769,0.0191,0.0,2,0,0,100
22.561,1,0,0.0,0.01,-0.018,0.138,0.9769,0.018,0.0,2,0,0,100
22.578,1,0,0.0,0.0,-0.026,0.141,0.9769,0.0187,0.0,2,0,0,100
22.609,1,0,0.0,0.0,-0.015,0.156,0.9769,0.0178,0.0,2,0,0,100
22.64,1,0,0.0,0.0,0.027,0.153,0.9769,0.0153,0.0,2,0,0,100
22.671,1,0,0.0,0.0,-0.034,-0.145,0.9769,0.0154,0.0,-2,0,0,100
22.688,1,0,0.0,0.01,-0.03,0.137,0.9769,0.0144,0.0,2,0,0,100
22.718,1,0,0.0,0.01,-0.042,-0.146,0.9769,0.0171,0.0,-2,0,0,100
22.75,1,0,0.0,0.0,-0.019,-0.142,0.9769,0.0169,0.0,-2,0,0,100
22.781,1,0,0.0,0.0,0.063,-0.146,0.9769,0.0185,0.0,-2,0,0,100
22.811,1,0,0.0,0.0,-0.031,-0.151,0.9769,0.0195,0.0,-2,0,0,100
22.842,1,0,0.0,0.0,0.019,0.146,0.9769,0.018,0.0,2,0,0,100
