Time,Speed_MS,RPM,Long_Accel_G,Drag_Force_N,Net_Force_N,Total_Tractive_Force_N,Est_Wheel_Torque_Nm
30.429,14.91,8121,0.722,81.6,8495.5,8577.2,2830.5
30.46,15.14,8155,0.825,84.2,9709.5,9793.7,3231.9
30.491,15.38,8175,0.853,87.0,10046.0,10133.0,3343.9
30.521,15.62,8210,0.777,89.7,9142.5,9232.2,3046.6
30.551,15.83,8273,0.648,92.1,7630.8,7722.9,2548.6
30.583,16.03,8369,0.601,94.4,7073.3,7167.7,2365.3
30.615,16.2,8467,0.563,96.5,6624.9,6721.3,2218.0
30.647,16.39,8576,0.551,98.7,6487.5,6586.1,2173.4
30.678,16.56,8674,0.584,100.7,6880.2,6980.9,2303.7
30.709,16.75,8776,0.59,103.1,6949.0,7052.0,2327.2
30.742,16.95,8877,0.603,105.5,7098.9,7204.4,2377.4
30.772,17.13,8968,0.609,107.8,7167.5,7275.3,2400.8
30.804,17.31,9060,0.625,110.1,7354.8,7464.9,2463.4
30.835,17.51,9165,0.615,112.6,7239.2,7351.8,2426.1
30.867,17.69,9261,0.6,114.9,7066.0,7181.0,2369.7
30.899,17.89,9368,0.617,117.6,7266.6,7384.2,2436.8
30.931,18.09,9476,0.596,120.2,7021.0,7141.2,2356.6
30.962,18.27,9574,0.635,122.7,7477.8,7600.5,2508.2
30.993,18.45,9674,0.63,125.2,7418.8,7544.0,2489.5
31.023,18.64,9774,0.644,127.7,7582.4,7710.1,2544.3
31.054,18.85,9886,0.632,130.5,7435.3,7565.8,2496.7
31.085,19.04,9989,0.636,133.2,7484.6,7617.8,2513.9
31.117,19.25,10102,0.643,136.1,7566.9,7703.0,2542.0
31.147,19.44,10203,0.669,138.9,7873.0,8011.8,2643.9
31.178,19.63,10299,0.606,141.6,7131.5,7273.1,2400.1
31.209,19.75,10246,0.031,143.3,365.6,508.9,167.9
31.241,19.68,10033,-0.37,142.4,-4355.1,-4212.7,-1390.2
31.272,19.52,9717,-0.761,140.0,-8953.7,-8813.7,-2908.5
31.304,19.19,9362,-1.205,135.3,-14190.6,-14055.3,-4638.2
31.335,18.77,9069,-1.36,129.5,-16012.0,-15882.5,-5241.2
31.368,18.38,8825,-1.33,124.1,-15652.9,-15528.8,-5124.5
31.4,17.94,8580,-1.369,118.2,-16118.7,-16000.5,-5280.2
31.431,17.49,8358,-1.376,112.5,-16197.3,-16084.9,-5308.0
31.464,17.1,8171,-1.333,107.4,-15695.4,-15588.0,-5144.0
31.495,16.66,7973,-1.323,102.0,-15575.1,-15473.0,-5106.1
31.527,16.27,7797,-1.319,97.3,-15525.6,-15428.3,-5091.3
31.559,15.85,7604,-1.286,92.3,-15134.3,-15042.0,-4963.9
31.591,15.43,7412,-1.278,87.5,-15040.5,-14953.0,-4934.5
31.622,15.05,7240,-1.272,83.3,-14969.7,-14886.4,-4912.5
31.654,14.65,7053,-1.244,78.8,-14647.4,-14568.6,-4807.6
31.685,14.28,6887,-1.231,74.9,-14487.7,-14412.7,-4756.2
31.715,13.92,6722,-1.218,71.2,-14342.1,-14270.9,-4709.4
31.746,13.53,6542,-1.234,67.2,-14528.8,-14461.6,-4772.3
31.778,13.18,6381,-1.184,63.8,-13942.5,-13878.7,-4580.0
31.809,12.8,6204,-1.164,60.2,-13707.6,-13647.4,-4503.6
31.839,12.45,6046,-1.14,57.0,-13414.3,-13357.3,-4407.9
31.871,12.12,5889,-1.145,54.0,-13474.7,-13420.8,-4428.9
31.903,11.75,5718,-1.114,50.7,-13114.6,-13063.8,-4311.1
31.934,11.42,5566,-1.119,47.9,-13176.4,-13128.5,-4332.4
31.965,11.1,5416,-1.084,45.3,-12758.9,-12713.7,-4195.5
31.998,10.75,5256,-1.045,42.5,-12298.4,-12256.0,-4044.5
32.029,10.41,5101,-1.05,39.8,-12356.0,-12316.2,-4064.3
32.061,10.07,4948,-1.033,37.3,-12163.1,-12125.8,-4001.5
32.092,9.78,4812,-0.987,35.1,-11617.9,-11582.8,-3822.3
32.123,9.49,4677,-0.956,33.1,-11250.9,-11217.8,-3701.9
32.153,9.21,4546,-0.943,31.2,-11103.6,-11072.5,-3653.9
32.185,8.9,4405,-0.928,29.1,-10928.8,-10899.7,-3596.9
32.216,8.63,4280,-0.885,27.4,-10412.6,-10385.2,-3427.1
32.248,8.35,4144,-0.871,25.6,-10255.9,-10230.3,-3376.0
32.28,8.09,4027,-0.855,24.1,-10068.7,-10044.6,-3314.7
32.311,7.83,3958,-0.765,22.5,-9003.4,-8980.9,-2963.7
32.343,7.63,3914,-0.618,21.4,-7278.5,-7257.1,-2394.9
32.374,7.31,4028,-1.054,19.7,-12401.9,-12382.2,-4086.1
32.405,7.1,4098,-0.072,18.5,-844.3,-825.8,-272.5
32.436,7.03,4213,-0.187,18.2,-2202.2,-2184.0,-720.7
32.467,7.01,4378,-0.148,18.1,-1742.5,-1724.4,-569.1
32.498,6.98,4551,-0.133,17.9,-1560.4,-1542.5,-509.0
32.53,6.96,4784,-0.091,17.8,-1068.9,-1051.1,-346.9
32.561,6.95,4883,0.033,17.8,392.9,410.7,135.5
32.593,6.99,4970,0.115,18.0,1356.5,1374.5,453.6
32.624,7.05,5056,0.16,18.2,1883.0,1901.2,627.4
32.656,7.12,5149,0.231,18.6,2720.9,2739.5,904.0
32.687,7.21,5224,0.314,19.1,3695.5,3714.6,1225.8
32.717,7.32,5298,0.358,19.7,4212.1,4231.8,1396.5
32.75,7.44,5388,0.37,20.4,4354.8,4375.2,1443.8
32.782,7.57,5485,0.378,21.0,4444.4,4465.5,1473.6
32.814,7.68,5575,0.401,21.7,4717.0,4738.7,1563.8
32.845,7.81,5673,0.377,22.4,4435.0,4457.5,1471.0
32.877,7.95,5763,0.41,23.2,4830.3,4853.5,1601.7
32.908,8.08,5834,0.434,24.0,5108.0,5132.0,1693.5
32.94,8.21,5891,0.436,24.8,5137.4,5162.2,1703.5
32.971,8.35,5936,0.39,25.6,4595.1,4620.7,1524.8
33.004,8.47,5966,0.363,26.4,4272.6,4298.9,1418.6
33.035,8.55,5981,0.243,26.9,2866.2,2893.0,954.7
33.067,8.62,5995,0.143,27.3,1688.1,1715.5,566.1
33.099,8.67,6019,0.135,27.6,1590.7,1618.3,534.0
33.131,8.7,6048,0.107,27.8,1263.9,1291.7,426.3
33.162,8.73,6085,0.118,28.0,1391.0,1419.0,468.3
33.194,8.77,6140,0.12,28.3,1407.7,1436.0,473.9
33.225,8.82,6204,0.173,28.6,2041.0,2069.6,683.0
33.258,8.89,6280,0.196,29.0,2306.9,2335.9,770.9
33.288,8.96,6351,0.245,29.5,2888.9,2918.4,963.1
33.32,9.05,6431,0.287,30.1,3377.9,3408.0,1124.6
33.351,9.14,6503,0.308,30.7,3625.7,3656.4,1206.6
33.381,9.24,6580,0.318,31.3,3747.2,3778.6,1246.9
33.414,9.35,6677,0.337,32.1,3967.1,3999.2,1319.7
33.446,9.47,6786,0.398,32.9,4689.1,4722.0,1558.3
33.477,9.59,6890,0.407,33.8,4787.2,4821.0,1590.9
33.507,9.73,7005,0.443,34.8,5213.9,5248.7,1732.1
33.539,9.87,7108,0.46,35.8,5411.0,5446.8,1797.4
33.572,10.03,7219,0.456,37.0,5363.6,5400.5,1782.2
33.604,10.19,7328,0.468,38.2,5503.7,5541.9,1828.8
33.636,10.34,7427,0.479,39.3,5633.4,5672.7,1872.0
33.667,10.5,7531,0.505,40.6,5946.3,5986.8,1975.6
33.698,10.65,7622,0.474,41.7,5581.8,5623.4,1855.7
33.731,10.81,7723,0.442,42.9,5207.4,5250.3,1732.6
33.763,10.96,7827,0.472,44.1,5555.2,5599.3,1847.8
33.793,11.09,7924,0.47,45.2,5538.6,5583.8,1842.7
33.825,11.24,8037,0.479,46.4,5644.6,5691.0,1878.0
33.857,11.37,8146,0.467,47.5,5500.5,5548.0,1830.8
33.888,11.51,8263,0.479,48.7,5634.3,5682.9,1875.4
33.918,11.65,8390,0.487,49.9,5736.8,5786.7,1909.6
33.95,11.81,8540,0.518,51.3,6097.1,6148.4,2029.0
33.982,11.99,8708,0.545,52.8,6412.7,6465.5,2133.6
34.012,12.16,8879,0.565,54.3,6653.2,6707.5,2213.5
34.043,12.33,9052,0.596,55.9,7015.8,7071.7,2333.7
34.073,12.52,9222,0.636,57.6,7483.8,7541.4,2488.7
34.105,12.73,9409,0.654,59.6,7699.6,7759.1,2560.5
34.137,12.93,9580,0.68,61.4,8003.3,8064.8,2661.4
34.168,13.14,9771,0.669,63.5,7872.1,7935.5,2618.7
34.199,13.34,9950,0.656,65.4,7717.8,7783.3,2568.5
34.229,13.54,10132,0.686,67.4,8076.5,8144.0,2687.5
34.261,13.77,10329,0.718,69.7,8453.0,8522.7,2812.5
34.291,13.98,10505,0.68,71.8,8008.5,8080.3,2666.5
34.323,14.19,10679,0.71,74.0,8363.8,8437.8,2784.5
34.354,14.42,10676,0.68,76.5,8005.6,8082.1,2667.1
34.386,14.4,10233,-0.156,76.2,-1835.6,-1759.4,-580.6
34.417,14.37,9780,-0.143,75.9,-1681.7,-1605.8,-529.9
34.448,14.34,9397,-0.13,75.5,-1529.5,-1453.9,-479.8
34.479,14.3,7987,-0.107,75.2,-1263.7,-1188.6,-392.2
34.512,14.47,8003,0.672,77.0,7907.1,7984.0,2634.7
34.544,14.69,8048,0.799,79.3,9407.4,9486.8,3130.6
34.576,14.97,8066,0.888,82.4,10451.1,10533.5,3476.0
34.608,15.23,8080,0.83,85.2,9772.3,9857.5,3253.0
34.639,15.48,8124,0.753,88.1,8862.7,8950.8,2953.8
34.671,15.68,8197,0.624,90.4,7343.4,7433.8,2453.2
34.701,15.86,8290,0.593,92.5,6978.8,7071.2,2333.5
34.732,16.04,8401,0.577,94.6,6789.6,6884.2,2271.8
34.763,16.21,8501,0.554,96.5,6519.4,6615.9,2183.3
34.794,16.39,8606,0.578,98.8,6801.8,6900.6,2277.2
34.824,16.55,8689,0.577,100.7,6788.3,6889.0,2273.4
34.855,16.74,8789,0.587,103.0,6912.7,7015.7,2315.2
34.887,16.92,8880,0.604,105.2,7105.5,7210.7,2379.5
34.918,17.12,8983,0.594,107.7,6992.9,7100.5,2343.2
34.949,17.29,9079,0.597,109.9,7032.6,7142.5,2357.0
34.981,17.49,9185,0.605,112.4,7122.2,7234.6,2387.4
35.012,17.67,9282,0.614,114.7,7228.5,7343.2,2423.3
35.044,17.86,9388,0.621,117.3,7311.9,7429.2,2451.6
35.075,18.04,9485,0.609,119.7,7171.7,7291.3,2406.1
35.105,18.23,9582,0.634,122.1,7458.6,7580.7,2501.6
35.137,18.43,9690,0.624,124.8,7345.6,7470.4,2465.2
35.168,18.62,9790,0.607,127.4,7143.9,7271.3,2399.5
35.198,18.8,9891,0.622,129.9,7318.4,7448.3,2458.0
35.229,19.01,10004,0.644,132.8,7581.8,7714.6,2545.8
35.26,19.2,10106,0.642,135.5,7560.6,7696.0,2539.7
35.293,19.41,10216,0.666,138.5,7835.9,7974.4,2631.6
35.324,19.6,10314,0.664,141.2,7815.9,7957.2,2625.9
35.355,19.8,10411,0.657,144.0,7729.0,7873.0,2598.1
35.386,20.01,10517,0.637,147.1,7502.4,7649.5,2524.3
35.417,20.2,10613,0.686,150.0,8081.2,8231.1,2716.3
35.448,20.39,10707,0.67,152.8,7889.0,8041.9,2653.8
35.478,20.58,10801,0.649,155.7,7638.6,7794.3,2572.1
35.51,20.6,10307,-0.204,156.0,-2398.8,-2242.8,-740.1
35.541,20.55,9889,-0.186,155.3,-2185.4,-2030.1,-669.9
35.571,20.5,9461,-0.195,154.4,-2296.2,-2141.8,-706.8
35.603,20.45,9099,-0.191,153.6,-2243.8,-2090.2,-689.8
35.634,20.48,8506,0.35,154.1,4121.1,4275.2,1410.8
35.666,20.6,8545,0.278,156.0,3268.4,3424.4,1130.1
35.698,20.58,8399,-0.312,155.7,-3674.6,-3518.9,-1161.2
35.729,20.42,8185,-0.678,153.3,-7978.1,-7824.9,-2582.2
35.76,20.16,7904,-1.068,149.4,-12571.1,-12421.6,-4099.1
35.791,19.77,7638,-1.306,143.6,-15369.5,-15225.9,-5024.5
35.822,19.36,7428,-1.427,137.7,-16793.6,-16655.9,-5496.4
35.853,18.94,7235,-1.401,131.9,-16495.0,-16363.1,-5399.8
35.884,18.48,7043,-1.437,125.5,-16920.0,-16794.5,-5542.2
35.917,18.02,6871,-1.417,119.4,-16677.3,-16557.9,-5464.1
35.949,17.61,6726,-1.397,114.0,-16440.3,-16326.4,-5387.7
35.98,17.16,6570,-1.381,108.3,-16256.5,-16148.2,-5328.9
36.011,16.76,6425,-1.341,103.3,-15787.9,-15684.6,-5175.9
36.043,16.33,6265,-1.328,98.0,-15634.7,-15536.7,-5127.1
36.075,15.9,6105,-1.312,92.9,-15447.9,-15355.0,-5067.1
36.106,15.51,5966,-1.327,88.4,-15622.3,-15533.9,-5126.2
36.138,15.1,5853,-1.43,83.8,-16833.7,-16749.9,-5527.5
36.169,14.63,5736,-1.427,78.7,-16797.7,-16719.0,-5517.3
36.201,14.21,5637,-1.428,74.2,-16812.9,-16738.7,-5523.8
36.233,13.74,5536,-1.435,69.4,-16897.6,-16828.2,-5553.3
36.264,13.32,5449,-1.419,65.2,-16699.5,-16634.2,-5489.3
36.296,12.87,5157,-1.403,60.9,-16516.9,-16456.0,-5430.5
36.328,12.42,5079,-1.381,56.7,-16256.0,-16199.3,-5345.8
36.359,12.01,5015,-1.371,53.0,-16139.4,-16086.4,-5308.5
36.39,11.61,4957,-1.371,49.5,-16140.1,-16090.6,-5309.9
36.421,11.16,4902,-1.345,45.8,-15838.7,-15792.9,-5211.7
36.453,10.75,4861,-1.374,42.5,-16175.3,-16132.8,-5323.8
36.485,10.31,4820,-1.353,39.1,-15924.4,-15885.3,-5242.2
36.516,9.92,4773,-1.266,36.2,-14906.0,-14869.8,-4907.0
36.548,9.54,4688,-1.125,33.4,-13242.9,-13209.5,-4359.1
36.579,9.2,4564,-0.97,31.1,-11415.0,-11383.8,-3756.7
36.612,8.93,4436,-0.884,29.3,-10400.8,-10371.5,-3422.6
36.642,8.67,4309,-0.853,27.6,-10044.5,-10016.9,-3305.6
36.673,8.4,4174,-0.873,25.9,-10271.3,-10245.4,-3381.0
36.704,8.15,4053,-0.837,24.4,-9854.9,-9830.5,-3244.1
36.734,7.9,3971,-0.801,22.9,-9429.2,-9406.3,-3104.1
36.765,7.66,3891,-0.665,21.6,-7823.9,-7802.3,-2574.8
36.797,7.38,4021,-1.252,20.0,-14739.0,-14719.0,-4857.3
36.829,7.0,4044,-1.057,18.0,-12440.8,-12422.8,-4099.5
36.861,6.67,4080,-1.15,16.4,-13532.9,-13516.5,-4460.4
36.89,6.33,4135,-1.222,14.7,-14384.2,-14369.5,-4741.9
36.921,5.99,4224,-1.161,13.2,-13670.9,-13657.7,-4507.0
36.951,5.72,4075,-0.956,12.0,-11257.5,-11245.5,-3711.0
36.982,5.54,4065,-0.367,11.3,-4316.2,-4304.9,-1420.6
37.013,5.52,4014,0.06,11.2,709.3,720.5,237.8
37.043,5.56,3998,0.301,11.4,3541.5,3552.9,1172.5
37.075,5.68,4045,0.367,11.8,4325.3,4337.2,1431.3
37.107,5.78,4126,0.332,12.3,3907.5,3919.8,1293.5
37.138,5.89,4228,0.356,12.7,4194.5,4207.2,1388.4
37.168,6.0,4326,0.404,13.3,4754.3,4767.6,1573.3
37.2,6.13,4431,0.439,13.8,5173.3,5187.1,1711.7
37.231,6.27,4549,0.45,14.5,5294.9,5309.4,1752.1
37.264,6.43,4664,0.515,15.2,6065.0,6080.2,2006.5
37.295,6.58,4771,0.502,15.9,5912.9,5928.8,1956.5
37.327,6.76,4890,0.543,16.8,6397.1,6413.9,2116.6
37.358,6.91,5004,0.533,17.6,6278.0,6295.6,2077.6
37.39,7.09,5131,0.52,18.5,6122.8,6141.3,2026.6
37.421,7.26,5248,0.558,19.4,6571.1,6590.5,2174.9
37.453,7.44,5378,0.568,20.3,6684.2,6704.5,2212.5
37.485,7.61,5497,0.567,21.3,6679.4,6700.7,2211.2
37.516,7.8,5631,0.581,22.3,6836.8,6859.1,2263.5
37.546,7.97,5757,0.596,23.3,7011.6,7034.9,2321.5
37.578,8.14,5885,0.614,24.3,7227.3,7251.6,2393.0
37.608,8.31,6014,0.636,25.4,7489.5,7514.9,2479.9
37.64,8.51,6161,0.579,26.6,6815.1,6841.7,2257.8
37.672,8.7,6313,0.628,27.8,7387.8,7415.6,2447.2
37.703,8.89,6455,0.635,29.0,7480.6,7509.7,2478.2
37.735,9.09,6616,0.615,30.4,7242.2,7272.5,2399.9
37.767,9.28,6762,0.625,31.6,7360.8,7392.5,2439.5
37.797,9.47,6910,0.617,32.9,7259.3,7292.2,2406.4
37.828,9.68,7074,0.655,34.4,7709.4,7743.8,2555.5
37.859,9.87,7224,0.647,35.8,7622.0,7657.8,2527.1
37.891,10.09,7391,0.674,37.4,7932.4,7969.8,2630.0
37.924,10.31,7559,0.708,39.1,8333.3,8372.4,2762.9
37.955,10.51,7711,0.697,40.6,8202.7,8243.3,2720.3
37.985,10.72,7865,0.691,42.2,8137.1,8179.3,2699.2
38.017,10.95,8033,0.692,44.0,8143.2,8187.2,2701.8
38.048,11.15,8185,0.683,45.7,8040.3,8086.0,2668.4
38.08,11.38,8350,0.688,47.6,8095.3,8142.9,2687.1
38.111,11.59,8497,0.702,49.3,8260.8,8310.2,2742.4
38.143,11.82,8659,0.693,51.3,8152.6,8203.9,2707.3
38.174,12.03,8810,0.706,53.1,8306.9,8360.0,2758.8
38.204,12.23,8960,0.713,55.0,8393.2,8448.2,2787.9
38.236,12.47,9096,0.724,57.1,8521.6,8578.7,2831.0
38.267,12.68,9174,0.669,59.0,7869.7,7928.8,2616.5
38.298,12.87,9212,0.63,60.8,7419.3,7480.2,2468.4
38.329,13.04,9195,0.467,62.5,5499.4,5561.9,1835.4
38.361,13.14,9105,0.209,63.5,2457.1,2520.6,831.8
38.393,13.16,8951,-0.112,63.6,-1313.9,-1250.2,-412.6
38.425,13.09,8824,-0.287,62.9,-3383.5,-3320.6,-1095.8
38.457,12.98,8732,-0.405,62.0,-4767.5,-4705.6,-1552.8
38.488,12.84,8629,-0.527,60.5,-6208.5,-6148.0,-2028.8
38.52,12.66,8520,-0.656,58.9,-7725.3,-7666.4,-2529.9
38.55,12.47,8399,-0.699,57.1,-8223.7,-8166.6,-2695.0
38.581,12.24,8258,-0.711,55.1,-8368.7,-8313.6,-2743.5
38.611,12.03,8125,-0.7,53.2,-8244.2,-8191.0,-2703.0
38.642,11.83,7994,-0.674,51.4,-7934.6,-7883.2,-2601.4
38.672,11.63,7873,-0.608,49.7,-7162.1,-7112.4,-2347.1
38.703,11.45,7778,-0.519,48.2,-6107.1,-6058.9,-1999.4
38.735,11.33,7755,-0.317,47.1,-3736.0,-3688.8,-1217.3
38.765,11.26,7797,-0.128,46.6,-1509.5,-1462.9,-482.7
38.796,11.25,7886,0.015,46.5,180.7,227.2,75.0
38.827,11.29,8005,0.19,46.8,2237.4,2284.2,753.8
38.859,11.37,8117,0.29,47.6,3408.5,3456.1,1140.5
38.89,11.49,8215,0.406,48.5,4782.2,4830.7,1594.1
38.921,11.62,8316,0.462,49.6,5435.2,5484.8,1810.0
38.953,11.77,8436,0.49,50.9,5773.5,5824.4,1922.1
38.985,11.91,8548,0.522,52.1,6140.4,6192.6,2043.6
39.016,12.07,8680,0.485,53.6,5707.0,5760.6,1901.0
39.048,12.22,8813,0.513,54.9,6040.5,6095.4,2011.5
39.08,12.4,8970,0.575,56.5,6764.2,6820.8,2250.9
39.111,12.57,9127,0.579,58.1,6821.4,6879.5,2270.2
39.142,12.77,9304,0.637,60.0,7500.2,7560.1,2494.8
39.173,12.97,9473,0.65,61.8,7657.6,7719.4,2547.4
39.206,13.19,9661,0.729,64.0,8587.1,8651.0,2854.8
39.238,13.43,9848,0.715,66.3,8417.2,8483.5,2799.5
39.27,13.64,10026,0.728,68.4,8568.9,8637.3,2850.3
39.301,13.88,10216,0.761,70.8,8963.6,9034.4,2981.4
39.333,14.1,10390,0.741,73.1,8725.2,8798.2,2903.4
39.364,14.35,10573,0.778,75.7,9153.0,9228.7,3045.5
39.395,14.58,10738,0.764,78.1,8991.0,9069.1,2992.8
39.425,14.76,10529,-0.086,80.0,-1009.2,-929.2,-306.6
39.456,14.7,10054,-0.056,79.4,-654.8,-575.4,-189.9
39.486,14.66,9653,-0.119,79.0,-1398.8,-1319.8,-435.5
39.517,14.63,9278,-0.126,78.7,-1486.4,-1407.7,-464.6
39.549,14.63,8020,0.498,78.7,5860.9,5939.5,1960.0
39.581,14.84,8084,0.753,80.9,8869.5,8950.4,2953.6
39.614,15.09,8123,0.805,83.7,9470.8,9554.4,3153.0
39.646,15.36,8151,0.817,86.7,9615.3,9702.1,3201.7
39.676,15.59,8195,0.754,89.3,8879.6,8968.9,2959.7
39.707,15.8,8260,0.676,91.8,7953.5,8045.2,2654.9
39.739,16.0,8358,0.617,94.1,7257.9,7352.0,2426.2
39.771,16.2,8464,0.576,96.4,6783.9,6880.3,2270.5
39.803,16.36,8564,0.573,98.4,6749.9,6848.3,2260.0
39.835,16.55,8670,0.562,100.7,6614.3,6715.0,2216.0
39.865,16.73,8764,0.629,102.9,7406.4,7509.3,2478.1
39.897,16.91,8855,0.597,105.1,7028.8,7133.9,2354.2
39.929,17.11,8953,0.614,107.6,7223.7,7331.3,2419.3
39.961,17.3,8987,0.54,110.0,6358.8,6468.9,2134.7
39.993,17.43,8907,0.226,111.7,2655.6,2767.3,913.2
40.023,17.38,8673,-0.541,111.0,-6369.5,-6258.5,-2065.3
40.054,17.09,8383,-1.184,107.3,-13935.8,-13828.5,-4563.4
40.085,16.74,8155,-1.221,103.0,-14369.1,-14266.0,-4707.8
40.116,16.38,7940,-1.28,98.6,-15063.4,-14964.8,-4938.4
40.147,15.96,7717,-1.307,93.6,-15381.9,-15288.3,-5045.1
40.178,15.57,7531,-1.355,89.0,-15954.4,-15865.3,-5235.6
40.208,15.17,7350,-1.342,84.5,-15793.7,-15709.2,-5184.0
40.24,14.73,7152,-1.333,79.8,-15688.7,-15609.0,-5151.0
40.272,14.37,6975,-1.203,75.9,-14167.3,-14091.4,-4650.1
40.303,13.97,6789,-1.225,71.7,-14416.6,-14344.8,-4733.8
40.334,13.62,6623,-1.223,68.2,-14402.1,-14333.9,-4730.2
40.366,13.22,6440,-1.233,64.3,-14517.2,-14453.0,-4769.5
40.397,12.87,6272,-1.21,60.8,-14245.4,-14184.5,-4680.9
40.428,12.49,6091,-1.139,57.4,-13409.6,-13352.2,-4406.2
40.461,12.17,5932,-1.103,54.4,-12985.7,-12931.3,-4267.3
40.493,11.82,5768,-1.059,51.3,-12470.4,-12419.1,-4098.3
40.524,11.5,5624,-1.095,48.6,-12888.8,-12840.2,-4237.3
40.555,11.16,5464,-1.061,45.7,-12487.3,-12441.5,-4105.7
40.586,10.85,5319,-1.017,43.3,-11973.9,-11930.6,-3937.1
40.617,10.55,5173,-1.023,40.9,-12039.3,-11998.4,-3959.5
40.648,10.23,5015,-1.006,38.4,-11843.9,-11805.4,-3895.8
40.678,9.93,4875,-1.004,36.3,-11818.8,-11782.5,-3888.2
40.709,9.64,4736,-0.993,34.2,-11691.5,-11657.3,-3846.9
40.741,9.32,4585,-0.959,31.9,-11286.7,-11254.8,-3714.1
40.773,9.04,4450,-0.952,30.0,-11211.1,-11181.1,-3689.8
40.804,8.73,4305,-0.925,28.0,-10893.0,-10864.9,-3585.4
40.835,8.46,4176,-0.934,26.3,-10993.6,-10967.3,-3619.2
40.867,8.16,4038,-0.885,24.5,-10415.6,-10391.1,-3429.1
40.898,7.91,3956,-0.836,23.0,-9837.7,-9814.7,-3238.9
40.929,7.66,3946,-0.768,21.5,-9037.2,-9015.6,-2975.2
40.961,7.31,4008,-1.276,19.6,-15019.4,-14999.7,-4949.9
40.992,6.94,4019,-1.261,17.7,-14847.5,-14829.8,-4893.8
41.024,6.53,4030,-1.263,15.7,-14862.3,-14846.6,-4899.4
41.055,6.12,4040,-1.262,13.8,-14855.2,-14841.4,-4897.7
41.087,5.75,4048,-1.266,12.1,-14906.8,-14894.6,-4915.2
41.118,5.38,3799,-1.207,10.6,-14214.4,-14203.7,-4687.2
41.15,5.11,3768,-0.502,9.6,-5909.0,-5899.4,-1946.8
41.182,5.01,3633,-0.158,9.2,-1865.7,-1856.4,-612.6
41.213,4.98,3507,-0.095,9.1,-1120.3,-1111.2,-366.7
41.243,4.93,3431,-0.245,8.9,-2889.9,-2881.0,-950.7
41.275,4.83,3397,-0.36,8.6,-4242.7,-4234.1,-1397.3
41.307,4.73,3372,-0.204,8.2,-2403.1,-2394.9,-790.3
41.339,4.78,3356,0.089,8.4,1048.5,1056.9,348.8
41.371,4.76,3385,0.074,8.3,868.4,876.7,289.3
41.404,4.78,3418,0.049,8.4,571.1,579.5,191.2
41.436,4.83,3427,0.205,8.6,2415.3,2423.8,799.9
41.466,4.91,3424,0.24,8.9,2826.5,2835.4,935.7
41.498,4.98,3441,0.151,9.1,1781.3,1790.4,590.8
41.53,5.02,3488,0.087,9.3,1030.0,1039.3,343.0
41.561,5.05,3528,0.076,9.4,893.3,902.6,297.9
41.593,5.09,3569,0.069,9.5,816.9,826.5,272.7
41.624,5.13,3600,0.092,9.7,1087.8,1097.5,362.2
41.656,5.18,3626,0.13,9.9,1531.8,1541.7,508.8
41.686,5.22,3647,0.104,10.0,1228.5,1238.5,408.7
41.718,5.26,3670,0.079,10.2,933.8,944.0,311.5
41.748,5.29,3692,0.01,10.3,117.2,127.5,42.1
41.779,5.29,3698,-0.113,10.3,-1335.5,-1325.3,-437.3
41.811,5.24,3674,-0.277,10.1,-3266.2,-3256.1,-1074.5
41.843,5.15,3628,-0.37,9.7,-4351.1,-4341.3,-1432.6
41.874,5.05,3570,-0.422,9.4,-4968.4,-4959.1,-1636.5
41.906,4.93,3500,-0.385,8.9,-4533.6,-4524.6,-1493.1
41.937,4.81,3433,-0.446,8.5,-5251.9,-5243.4,-1730.3
41.968,4.68,3354,-0.43,8.0,-5066.6,-5058.5,-1669.3
41.998,4.58,3279,-0.393,7.7,-4631.5,-4623.8,-1525.9
42.028,4.48,3198,-0.327,7.4,-3849.8,-3842.4,-1268.0
42.059,4.39,3113,-0.352,7.1,-4139.8,-4132.7,-1363.8
42.091,4.29,3023,-0.316,6.8,-3719.6,-3712.8,-1225.2
42.123,4.18,2946,-0.418,6.4,-4918.3,-4911.8,-1620.9
42.156,4.08,2886,-0.364,6.1,-4289.5,-4283.4,-1413.5
42.187,3.96,2825,-0.388,5.8,-4566.7,-4560.9,-1505.1
42.219,3.86,2765,-0.349,5.5,-4108.0,-4102.5,-1353.8
42.251,3.78,2709,-0.301,5.2,-3539.8,-3534.6,-1166.4
42.281,3.71,2652,-0.212,5.1,-2501.4,-2496.3,-823.8
42.312,3.67,2591,-0.13,5.0,-1535.6,-1530.7,-505.1
42.343,3.65,2545,-0.084,4.9,-989.0,-984.1,-324.8
42.376,3.64,2519,-0.066,4.9,-782.8,-778.0,-256.7
42.407,3.64,2525,-0.018,4.9,-215.9,-211.0,-69.6
42.438,3.65,2548,0.049,4.9,579.9,584.8,193.0
42.468,3.69,2579,0.106,5.0,1252.2,1257.2,414.9
42.5,3.74,2604,0.118,5.1,1393.6,1398.7,461.6
42.531,3.79,2631,0.129,5.3,1515.4,1520.6,501.8
42.563,3.84,2658,0.117,5.4,1374.1,1379.5,455.2
42.594,3.88,2689,0.109,5.5,1280.6,1286.2,424.4
42.625,3.92,2726,0.087,5.7,1023.3,1028.9,339.5
42.657,3.96,2760,0.111,5.8,1306.8,1312.5,433.1
42.688,4.01,2793,0.155,5.9,1829.2,1835.2,605.6
