Time,Lap_Number,Engine_RPM,Engine_Torque_Nm,Speed_MS,Lat_Accel_G,Long_Accel_G,Pitch_Rad,Roll_Rad,CG_Height_m,Load_FL_N,Load_FR_N,Load_RL_N,Load_RR_N
7.61,1,0,0.0,46.31,-0.042,-1.545,0.9751,0.0249,0.0,132,132,127,100
7.626,1,0,0.0,46.04,-0.04,-1.553,0.9751,0.0258,0.0,137,131,126,100
7.657,1,0,0.0,45.59,-0.034,-1.526,0.9751,0.0258,0.0,129,130,126,100
7.673,1,0,0.0,45.32,-0.03,-1.556,0.9751,0.0256,0.0,134,129,126,100
7.69,1,0,0.0,45.09,-0.029,-1.531,0.9751,0.0254,0.0,130,128,126,100
7.72,1,0,0.0,44.65,-0.027,-1.505,0.9751,0.0258,0.0,131,127,127,100
7.736,1,0,0.0,44.42,-0.028,-1.542,0.9751,0.0257,0.0,128,127,127,100
7.768,1,0,0.0,43.93,-0.025,-1.512,0.9751,0.0257,0.0,128,126,126,100
7.799,1,0,0.0,43.49,-0.019,-1.473,0.9751,0.0253,0.0,130,125,125,100
7.83,1,0,0.0,43.0,-0.009,-1.528,0.9751,0.0256,0.0,122,123,123,100
7.859,1,0,0.0,42.56,0.006,-1.5,0.9751,0.0262,0.0,123,122,122,100
7.89,1,0,0.0,42.11,0.016,-1.513,0.9751,0.0258,0.0,126,121,121,100
7.92,1,0,0.0,41.67,0.03,-1.535,0.9751,0.0262,0.0,119,119,119,100
7.936,1,0,0.0,41.45,0.03,-1.522,0.9751,0.0256,0.0,125,119,119,100
7.952,1,0,0.0,41.19,0.04,-1.493,0.9751,0.0255,0.0,120,118,118,100
7.984,1,0,0.0,40.75,0.041,-1.509,0.9751,0.0257,0.0,114,116,117,100
8.015,1,0,0.0,40.31,0.048,-1.482,0.9751,0.026,0.0,117,114,115,100
8.046,1,0,0.0,39.82,0.035,-1.508,0.9751,0.0255,0.0,120,113,114,100
8.063,1,0,0.0,39.61,0.041,-1.472,0.9751,0.0252,0.0,116,112,113,100
8.093,1,0,0.0,39.11,0.018,-1.521,0.9751,0.0248,0.0,115,111,112,100
8.11,1,0,0.0,38.9,0.019,-1.435,0.9751,0.0249,0.0,115,110,111,100
8.142,1,0,0.0,38.41,-0.001,-1.505,0.9751,0.0247,0.0,108,109,109,100
8.158,1,0,0.0,38.19,-0.014,-1.411,0.9751,0.0246,0.0,114,109,109,100
8.188,1,0,0.0,37.76,-0.014,-1.514,0.9751,0.0245,0.0,107,107,107,100
8.204,1,0,0.0,37.53,-0.018,-1.507,0.9751,0.0244,0.0,113,107,107,100
8.235,1,0,0.0,37.06,-0.016,-1.509,0.9751,0.0249,0.0,105,106,105,100
8.251,1,0,0.0,36.83,-0.027,-1.541,0.9751,0.0251,0.0,110,105,105,100
8.267,1,0,0.0,36.57,-0.044,-1.512,0.9751,0.0242,0.0,106,104,104,100
8.299,1,0,0.0,36.14,-0.037,-1.505,0.9751,0.0243,0.0,108,103,103,100
8.315,1,0,0.0,35.92,-0.053,-1.489,0.9751,0.0246,0.0,104,103,102,100
8.345,1,0,0.0,35.49,-0.094,-1.411,0.9751,0.0243,0.0,106,102,101,100
8.361,1,0,0.0,35.23,-0.083,-1.493,0.9751,0.0247,0.0,101,101,100,100
8.378,1,0,0.0,35.01,-0.066,-1.485,0.9751,0.024,0.0,102,100,99,100
8.41,1,0,0.0,34.53,-0.105,-1.478,0.9751,0.0244,0.0,97,99,98,100
8.44,1,0,0.0,34.1,-0.123,-1.471,0.9751,0.0249,0.0,98,98,96,100
8.456,1,0,0.0,33.85,-0.147,-1.445,0.9751,0.0243,0.0,103,97,95,100
8.488,1,0,0.0,33.42,-0.145,-1.461,0.9751,0.0248,0.0,92,96,94,100
8.504,1,0,0.0,33.17,-0.249,-1.396,0.9751,0.0248,0.0,96,96,92,100
8.535,1,0,0.0,32.74,-0.227,-1.421,0.9751,0.0242,0.0,94,95,90,100
8.567,1,0,0.0,32.33,-0.273,-1.416,0.9751,0.024,0.0,92,94,88,100
8.583,1,0,0.0,32.08,-0.305,-1.367,0.9751,0.024,0.0,94,93,86,100
8.615,1,0,0.0,31.68,-0.339,-1.42,0.9751,0.0238,0.0,90,92,87,100
8.631,1,0,0.0,31.43,-0.353,-1.349,0.9751,0.0244,0.0,91,92,85,100
8.663,1,0,0.0,31.03,-0.357,-1.406,0.9751,0.0236,0.0,86,90,85,100
8.679,1,0,0.0,30.8,-0.464,-1.278,0.9751,0.0239,0.0,86,90,83,100
8.709,1,0,0.0,30.42,-0.544,-1.22,0.9751,0.0241,0.0,86,89,82,100
8.726,1,0,0.0,30.23,-0.421,-1.312,0.9751,0.0236,0.0,87,88,80,100
8.742,1,0,0.0,29.99,-0.457,-1.341,0.9751,0.0239,0.0,86,88,81,100
8.758,1,0,0.0,29.8,-0.426,-1.301,0.9751,0.0236,0.0,87,87,78,100
8.774,1,0,0.0,29.58,-0.465,-1.303,0.9751,0.0235,0.0,83,87,80,100
8.806,1,0,0.0,29.21,-0.493,-1.305,0.9751,0.0234,0.0,82,86,79,100
8.838,1,0,0.0,28.81,-0.497,-1.339,0.9751,0.0234,0.0,79,85,78,100
8.869,1,0,0.0,28.45,-0.54,-1.279,0.9751,0.0231,0.0,78,83,77,100
8.901,1,0,0.0,28.06,-0.545,-1.258,0.9751,0.0236,0.0,75,83,77,100
8.933,1,0,0.0,27.71,-0.622,-1.134,0.9751,0.0229,0.0,74,82,73,100
8.949,1,0,0.0,27.5,-0.661,-1.095,0.9751,0.0225,0.0,79,81,74,100
8.98,1,0,0.0,27.18,-0.704,-1.044,0.9751,0.0229,0.0,78,80,75,100
8.996,1,0,0.0,27.01,-0.676,-1.116,0.9751,0.0218,0.0,75,80,73,100
9.028,1,0,0.0,26.66,-0.584,-1.131,0.9751,0.0216,0.0,76,79,70,100
9.059,1,0,0.0,26.33,-0.689,-1.046,0.9751,0.021,0.0,72,78,71,100
9.09,1,0,0.0,26.03,-0.712,-1.023,0.9751,0.0208,0.0,73,77,69,100
9.122,1,0,0.0,25.74,-0.821,-0.964,0.9751,0.0203,0.0,74,77,71,100
9.138,1,0,0.0,25.57,-0.813,-0.928,0.9751,0.0194,0.0,72,76,70,100
9.168,1,0,0.0,25.29,-0.786,-0.937,0.9751,0.0171,0.0,69,75,69,100
9.185,1,0,0.0,25.16,-0.84,-0.897,0.9751,0.0168,0.0,74,75,69,100
9.201,1,0,0.0,25.0,-0.875,-0.828,0.9751,0.0129,0.0,70,75,68,100
9.232,1,0,0.0,24.74,-0.866,-0.861,0.9751,0.0107,0.0,72,74,68,100
9.263,1,0,0.0,24.49,-0.9,-0.817,0.9751,0.0119,0.0,67,73,68,100
9.295,1,0,0.0,24.21,-0.84,-0.868,0.9751,0.0128,0.0,66,73,68,100
9.311,1,0,0.0,24.07,-0.899,-0.812,0.9751,0.011,0.0,65,72,68,100
9.343,1,0,0.0,23.83,-0.859,-0.826,0.9751,0.011,0.0,65,71,67,100
9.36,1,0,0.0,23.69,-0.934,-0.74,0.9751,0.0126,0.0,64,71,67,100
9.376,1,0,0.0,23.57,-0.886,-0.795,0.9751,0.0145,0.0,68,71,67,100
9.408,1,0,0.0,23.33,-0.887,-0.771,0.9751,0.0172,0.0,63,70,67,100
9.438,1,0,0.0,23.11,-0.86,-0.772,0.9751,0.0186,0.0,63,69,66,100
9.455,1,0,0.0,23.0,-0.972,-0.635,0.9751,0.0192,0.0,64,69,66,100
9.485,1,0,0.0,22.78,-0.875,-0.749,0.9751,0.0203,0.0,61,69,65,100
9.501,1,0,0.0,22.65,-0.902,-0.692,0.9751,0.0217,0.0,63,68,65,100
9.518,1,0,0.0,22.54,-0.884,-0.745,0.9751,0.0228,0.0,63,68,65,100
9.549,1,0,0.0,22.31,-0.884,-0.68,0.9751,0.0237,0.0,61,67,65,100
9.58,1,0,0.0,22.12,-0.905,-0.632,0.9751,0.026,0.0,62,67,64,100
9.596,1,0,0.0,22.03,-0.878,-0.628,0.9751,0.0276,0.0,62,67,64,100
9.627,1,0,0.0,21.84,-0.914,-0.528,0.9751,0.0321,0.0,61,66,64,100
9.643,1,0,0.0,21.77,-0.925,-0.491,0.9751,0.033,0.0,61,66,64,100
9.674,1,0,0.0,21.63,-0.966,-0.4,0.9751,0.0343,0.0,63,66,64,100
9.705,1,0,0.0,21.52,-1.005,-0.329,0.9751,0.0338,0.0,63,66,63,100
9.735,1,0,0.0,21.44,-0.994,-0.269,0.9751,0.0335,0.0,64,65,63,100
9.766,1,0,0.0,21.37,-1.01,-0.245,0.9751,0.0333,0.0,64,65,63,100
9.797,1,0,0.0,21.3,-1.045,-0.229,0.9751,0.0309,0.0,64,65,63,100
9.813,1,0,0.0,21.26,-1.027,-0.221,0.9751,0.0302,0.0,64,65,63,100
9.829,1,0,0.0,21.23,-1.035,-0.217,0.9751,0.0285,0.0,64,65,62,100
9.86,1,0,0.0,21.16,-1.039,-0.222,0.9751,0.0227,0.0,64,65,62,100
9.89,1,0,0.0,21.09,-1.066,-0.227,0.9751,0.0217,0.0,64,64,62,100
9.906,1,0,0.0,21.06,-1.044,-0.217,0.9751,0.0209,0.0,64,64,62,100
9.923,1,0,0.0,21.03,-1.049,-0.223,0.9751,0.0197,0.0,63,64,62,100
9.953,1,0,0.0,20.96,-1.047,-0.221,0.9751,0.0209,0.0,63,64,62,100
9.97,1,0,0.0,20.93,-1.055,-0.22,0.9751,0.0214,0.0,63,64,61,100
10.001,1,0,0.0,20.86,-1.04,-0.216,0.9751,0.0215,0.0,63,64,61,100
10.018,1,0,0.0,20.83,-1.042,-0.228,0.9751,0.0216,0.0,63,64,61,100
10.034,1,0,0.0,20.79,-1.048,-0.219,0.9751,0.0218,0.0,63,63,61,100
10.065,1,0,0.0,20.73,-1.042,-0.205,0.9751,0.0217,0.0,63,63,61,100
10.095,1,0,0.0,20.67,-1.045,-0.19,0.9751,0.0215,0.0,63,63,61,100
10.126,1,0,0.0,20.61,-1.059,-0.197,0.9751,0.013,0.0,63,63,60,100
10.143,1,0,0.0,20.58,-1.058,-0.187,0.9751,0.0132,0.0,63,63,60,100
10.173,1,0,0.0,20.53,-1.093,-0.206,0.9751,0.0083,0.0,63,63,60,100
10.204,1,0,0.0,20.47,-1.061,-0.2,0.9751,0.0048,0.0,62,63,60,100
10.235,1,0,0.0,20.41,-1.067,-0.205,0.9751,0.0028,0.0,62,62,60,100
10.266,1,0,0.0,20.35,-1.086,-0.203,0.9751,0.0081,0.0,62,62,60,100
10.282,1,0,0.0,20.32,-1.072,-0.192,0.9751,0.01,0.0,62,62,60,100
10.299,1,0,0.0,20.29,-1.067,-0.191,0.9751,0.0129,0.0,62,62,59,100
10.331,1,0,0.0,20.23,-1.079,-0.18,0.9751,0.0164,0.0,62,62,59,100
10.362,1,0,0.0,20.18,-1.074,-0.186,0.9751,0.0191,0.0,61,62,59,100
10.378,1,0,0.0,20.15,-1.074,-0.179,0.9751,0.0202,0.0,61,62,59,100
10.395,1,0,0.0,20.12,-1.071,-0.183,0.9751,0.0215,0.0,61,62,59,100
10.424,1,0,0.0,20.07,-1.072,-0.179,0.9751,0.0243,0.0,61,61,59,100
10.455,1,0,0.0,20.02,-1.068,-0.173,0.9751,0.0287,0.0,61,61,59,100
10.471,1,0,0.0,20.0,-1.074,-0.165,0.9751,0.0317,0.0,61,61,59,100
10.488,1,0,0.0,19.97,-1.065,-0.157,0.9751,0.0377,0.0,61,61,59,100
10.52,1,0,0.0,19.93,-1.06,-0.136,0.9751,0.0578,0.0,61,61,59,100
10.551,1,0,0.0,19.9,-1.05,-0.051,0.9751,0.0992,0.0,61,61,60,100
10.582,1,0,0.0,19.9,-1.031,0.047,0.9751,0.1506,0.0,61,61,61,100
10.613,1,0,0.0,19.94,-1.001,0.156,0.9751,0.2148,0.0,61,62,62,100
10.645,1,0,0.0,20.0,-0.977,0.254,0.9751,0.2759,0.0,61,62,62,100
10.661,1,0,0.0,20.05,-0.995,0.305,0.9751,0.306,0.0,61,62,62,100
10.692,1,0,0.0,20.17,-0.957,0.41,0.9751,0.3682,0.0,62,63,63,100
10.723,1,0,0.0,20.3,-0.951,0.497,0.9751,0.4199,0.0,62,64,64,100
10.739,1,0,0.0,20.39,-0.944,0.541,0.9751,0.4484,0.0,62,64,64,100
10.771,1,0,0.0,20.56,-0.944,0.592,0.9751,0.4918,0.0,63,65,65,100
10.788,1,0,0.0,20.67,-0.947,0.628,0.9751,0.5151,0.0,63,66,66,100
10.819,1,0,0.0,20.85,-1.008,0.467,0.9751,0.5499,0.0,64,66,66,100
10.835,1,0,0.0,20.96,-0.918,0.68,0.9751,0.5689,0.0,64,64,64,100
10.852,1,0,0.0,21.03,-1.011,0.467,0.975,0.5838,0.0,64,68,68,100
10.868,1,0,0.0,21.14,-0.88,0.76,0.975,0.5977,0.0,65,65,65,100
10.899,1,0,0.0,21.34,-0.919,0.729,0.975,0.6256,0.0,65,65,65,100
10.931,1,0,0.0,21.54,-0.904,0.756,0.975,0.6485,0.0,66,66,66,100
10.963,1,0,0.0,21.76,-0.959,0.701,0.975,0.6732,0.0,66,68,68,100
10.993,1,0,0.0,21.96,-0.992,0.587,0.975,0.6967,0.0,67,71,71,100
11.009,1,0,0.0,22.09,-0.945,0.723,0.975,0.7114,0.0,68,69,69,100
11.025,1,0,0.0,22.19,-0.872,0.825,0.975,0.7239,0.0,68,71,71,100
11.042,1,0,0.0,22.3,-1.0,0.645,0.975,0.7367,0.0,68,73,73,100
11.073,1,0,0.0,22.55,-0.856,0.861,0.975,0.7654,0.0,69,72,72,100
11.104,1,0,0.0,22.79,-0.884,0.857,0.975,0.7923,0.0,70,71,71,100
11.135,1,0,0.0,23.04,-0.885,0.866,0.975,0.8239,0.0,70,72,72,100
11.152,1,0,0.0,23.15,-0.947,0.79,0.975,0.8387,0.0,71,78,78,100
11.168,1,0,0.0,23.28,-0.893,0.873,0.975,0.8546,0.0,71,74,74,100
11.184,1,0,0.0,23.42,-0.922,0.848,0.975,0.8748,0.0,72,75,75,100
11.215,1,0,0.0,23.65,-0.924,0.844,0.975,0.9113,0.0,72,75,75,100
11.247,1,0,0.0,23.91,-0.919,0.856,0.975,0.9503,0.0,73,76,76,100
11.263,1,0,0.0,24.02,-0.97,0.82,0.975,0.9622,0.0,74,80,80,100
11.279,1,0,0.0,24.18,-0.954,0.853,0.975,0.9728,0.0,74,77,77,100
11.31,1,0,0.0,24.42,-0.886,0.895,0.975,0.9843,0.0,75,79,79,100
11.341,1,0,0.0,24.65,-1.043,0.769,0.975,0.9909,0.0,76,79,79,100
11.357,1,0,0.0,24.78,-1.016,0.758,0.975,0.9935,0.0,76,79,79,100
11.389,1,0,0.0,25.0,-1.008,0.767,0.975,0.9962,0.0,77,80,80,100
11.406,1,0,0.0,25.13,-1.002,0.772,0.975,0.9973,0.0,77,80,80,100
11.438,1,0,0.0,25.36,-0.824,0.903,0.975,0.9984,0.0,78,84,84,100
11.468,1,0,0.0,25.61,-1.02,0.777,0.975,1.0,0.0,79,82,82,100
11.499,1,0,0.0,25.87,-0.961,0.851,0.975,1.0,0.0,79,83,83,100
11.515,1,0,0.0,25.99,-1.033,0.774,0.975,1.0,0.0,80,83,83,100
11.545,1,0,0.0,26.23,-0.948,0.871,0.975,1.0,0.0,80,84,84,100
11.576,1,0,0.0,26.49,-0.887,0.895,0.975,1.0,0.0,81,86,86,100
11.608,1,0,0.0,26.73,-1.079,0.752,0.975,1.0,0.0,82,89,89,100
11.638,1,0,0.0,26.97,-1.036,0.799,0.975,1.0,0.0,83,86,86,100
11.654,1,0,0.0,27.11,-0.907,0.883,0.9749,1.0,0.0,83,89,89,100
11.686,1,0,0.0,27.35,-1.055,0.768,0.9749,1.0,0.0,84,91,91,100
11.702,1,0,0.0,27.47,-0.926,0.878,0.9749,1.0,0.0,84,89,89,100
11.733,1,0,0.0,27.74,-0.91,0.893,0.9749,1.0,0.0,85,90,90,100
11.763,1,0,0.0,27.97,-0.912,0.882,0.9749,1.0,0.0,86,92,92,100
11.795,1,0,0.0,28.21,-1.064,0.755,0.9749,1.0,0.0,87,94,94,100
11.824,1,0,0.0,28.45,-1.064,0.775,0.9749,1.0,0.0,87,91,91,100
11.856,1,0,0.0,28.71,-1.04,0.797,0.9749,1.0,0.0,88,94,94,100
11.888,1,0,0.0,28.97,-1.051,0.778,0.9749,1.0,0.0,89,96,96,100
11.905,1,0,0.0,29.1,-0.941,0.869,0.9749,1.0,0.0,89,94,94,100
11.936,1,0,0.0,29.34,-0.947,0.869,0.9749,1.0,0.0,90,94,94,100
11.966,1,0,0.0,29.6,-0.973,0.852,0.9749,1.0,0.0,91,95,95,100
11.998,1,0,0.0,29.84,-0.983,0.848,0.9749,1.0,0.0,92,95,95,100
12.029,1,0,0.0,30.08,-0.988,0.84,0.9749,1.0,0.0,92,96,96,100
12.06,1,0,0.0,30.34,-1.004,0.839,0.9749,1.0,0.0,93,97,97,100
12.09,1,0,0.0,30.58,-0.996,0.825,0.9749,1.0,0.0,94,97,97,100
12.106,1,0,0.0,30.69,-0.91,0.882,0.9749,1.0,0.0,94,100,100,100
12.123,1,0,0.0,30.84,-1.019,0.807,0.9749,1.0,0.0,95,102,102,100
12.154,1,0,0.0,31.08,-1.048,0.765,0.9749,1.0,0.0,95,102,102,100
12.185,1,0,0.0,31.32,-0.894,0.897,0.9749,1.0,0.0,96,102,102,100
12.201,1,0,0.0,31.47,-1.022,0.81,0.9749,1.0,0.0,97,104,104,100
12.217,1,0,0.0,31.59,-0.949,0.874,0.9749,1.0,0.0,97,101,101,100
12.25,1,0,0.0,31.86,-1.021,0.805,0.9749,1.0,0.0,98,105,105,100
12.266,1,0,0.0,31.99,-0.956,0.872,0.9749,1.0,0.0,98,103,103,100
12.297,1,0,0.0,32.25,-1.031,0.807,0.9749,1.0,0.0,99,106,106,100
12.328,1,0,0.0,32.5,-0.902,0.896,0.9749,1.0,0.0,100,106,106,100
12.358,1,0,0.0,32.74,-0.925,0.885,0.9748,1.0,0.0,101,105,105,100
12.389,1,0,0.0,32.99,-0.985,0.84,0.9748,1.0,0.0,101,105,105,100
12.405,1,0,0.0,33.14,-0.931,0.893,0.9748,1.0,0.0,102,107,107,100
12.421,1,0,0.0,33.25,-0.977,0.857,0.9748,1.0,0.0,102,109,109,100
12.438,1,0,0.0,33.4,-1.008,0.825,0.9748,1.0,0.0,103,108,108,100
12.469,1,0,0.0,33.64,-0.975,0.853,0.9748,1.0,0.0,103,110,110,100
12.501,1,0,0.0,33.92,-0.935,0.882,0.9748,1.0,0.0,104,109,109,100
12.533,1,0,0.0,34.16,-1.004,0.833,0.9748,1.0,0.0,105,109,109,100
12.549,1,0,0.0,34.3,-0.933,0.886,0.9748,1.0,0.0,105,110,110,100
12.581,1,0,0.0,34.55,-0.985,0.837,0.9748,1.0,0.0,106,110,110,100
12.598,1,0,0.0,34.69,-0.932,0.883,0.9748,1.0,0.0,107,112,112,100
12.629,1,0,0.0,34.93,-0.989,0.839,0.9748,1.0,0.0,107,111,111,100
12.645,1,0,0.0,35.08,-0.935,0.881,0.9748,1.0,0.0,108,113,113,100
12.661,1,0,0.0,35.2,-0.973,0.85,0.9748,1.0,0.0,108,115,115,100
12.692,1,0,0.0,35.44,-0.903,0.899,0.9748,1.0,0.0,109,114,114,100
12.723,1,0,0.0,35.71,-0.984,0.839,0.9748,1.0,0.0,110,114,114,100
12.755,1,0,0.0,35.95,-1.024,0.796,0.9748,1.0,0.0,110,118,118,100
12.771,1,0,0.0,36.1,-0.985,0.836,0.9748,1.0,0.0,111,115,115,100
12.787,1,0,0.0,36.22,-0.908,0.886,0.9748,1.0,0.0,111,117,117,100
12.819,1,0,0.0,36.48,-0.998,0.836,0.9748,1.0,0.0,112,116,116,100
12.85,1,0,0.0,36.72,-1.022,0.784,0.9748,1.0,0.0,113,120,120,100
12.881,1,0,0.0,36.99,-0.905,0.896,0.9748,1.0,0.0,114,119,119,100
12.898,1,0,0.0,37.11,-1.019,0.795,0.9748,1.0,0.0,114,121,121,100
12.914,1,0,0.0,37.25,-0.978,0.833,0.9748,1.0,0.0,114,118,118,100
12.946,1,0,0.0,37.5,-0.871,0.91,0.9748,1.0,0.0,115,122,122,100
12.962,1,0,0.0,37.62,-0.993,0.823,0.9748,1.0,0.0,116,121,121,100
12.978,1,0,0.0,37.77,-0.964,0.856,0.9748,1.0,0.0,116,122,122,100
12.995,1,0,0.0,37.89,-0.933,0.879,0.9748,1.0,0.0,116,121,121,100
13.026,1,0,0.0,38.16,-0.916,0.885,0.9748,1.0,0.0,117,122,122,100
13.043,1,0,0.0,38.28,-0.893,0.903,0.9747,1.0,0.0,118,123,123,100
13.075,1,0,0.0,38.55,-0.969,0.849,0.9747,1.0,0.0,118,125,125,100
13.091,1,0,0.0,38.69,-0.971,0.842,0.9747,1.0,0.0,119,127,127,100
13.122,1,0,0.0,38.93,-0.991,0.807,0.9747,1.0,0.0,120,127,127,100
13.152,1,0,0.0,39.17,-0.885,0.9,0.9747,1.0,0.0,120,125,129,100
13.183,1,0,0.0,39.41,-0.944,0.846,0.9747,1.0,0.0,121,124,126,100
13.199,1,0,0.0,39.55,-0.895,0.888,0.9747,1.0,0.0,122,126,129,100
13.23,1,0,0.0,39.78,-0.953,0.826,0.9747,1.0,0.0,122,125,126,100
13.246,1,0,0.0,39.89,-0.955,0.827,0.9747,1.0,0.0,123,130,130,100
13.263,1,0,0.0,40.02,-1.042,0.678,0.9747,1.0,0.0,123,128,128,100
13.293,1,0,0.0,40.24,-0.95,0.806,0.9747,1.0,0.0,124,130,130,100
13.324,1,0,0.0,40.46,-0.869,0.867,0.9747,1.0,0.0,125,131,131,100
13.341,1,0,0.0,40.59,-1.032,0.617,0.9747,1.0,0.0,125,129,129,100
13.373,1,0,0.0,40.82,-0.946,0.735,0.9747,1.0,0.0,126,132,131,100
13.389,1,0,0.0,40.94,-1.028,0.583,0.9747,1.0,0.0,126,130,131,100
13.405,1,0,0.0,41.05,-0.865,0.832,0.9747,1.0,0.0,126,128,133,100
13.421,1,0,0.0,41.16,-0.964,0.669,0.9747,1.0,0.0,127,131,131,100
13.438,1,0,0.0,41.28,-0.847,0.861,0.9747,1.0,0.0,127,133,133,100
13.468,1,0,0.0,41.53,-0.877,0.869,0.9747,1.0,0.0,128,133,133,100
13.499,1,0,0.0,41.78,-0.897,0.848,0.9747,1.0,0.0,129,133,133,100
13.515,1,0,0.0,41.92,-0.915,0.835,0.9747,1.0,0.0,129,133,133,100
13.545,1,0,0.0,42.16,-0.931,0.818,0.9747,1.0,0.0,130,134,134,100
13.576,1,0,0.0,42.39,-0.941,0.802,0.9747,1.0,0.0,131,134,134,100
13.592,1,0,0.0,42.5,-0.96,0.792,0.9747,1.0,0.0,131,134,134,100
13.622,1,0,0.0,42.75,-0.953,0.774,0.9747,1.0,0.0,132,135,135,100
13.653,1,0,0.0,42.96,-0.954,0.748,0.9747,1.0,0.0,132,135,135,100
13.683,1,0,0.0,43.18,-0.976,0.731,0.9747,1.0,0.0,133,136,136,100
13.715,1,0,0.0,43.38,-0.963,0.717,0.9747,1.0,0.0,134,136,136,100
13.745,1,0,0.0,43.61,-0.959,0.714,0.9746,1.0,0.0,135,137,137,100
13.762,1,0,0.0,43.71,-0.954,0.714,0.9746,1.0,0.0,135,137,137,100
13.778,1,0,0.0,43.83,-0.956,0.713,0.9746,1.0,0.0,135,138,138,100
13.809,1,0,0.0,44.03,-0.947,0.715,0.9746,1.0,0.0,136,138,138,100
13.825,1,0,0.0,44.13,-0.966,0.709,0.9746,1.0,0.0,136,139,139,100
13.841,1,0,0.0,44.25,-0.944,0.713,0.9746,1.0,0.0,137,139,139,100
13.873,1,0,0.0,44.46,-0.941,0.714,0.9746,1.0,0.0,137,140,140,100
13.889,1,0,0.0,44.56,-0.942,0.71,0.9746,1.0,0.0,138,140,140,100
13.905,1,0,0.0,44.68,-0.945,0.711,0.9746,1.0,0.0,138,140,140,100
13.936,1,0,0.0,44.88,-0.951,0.709,0.9746,1.0,0.0,139,141,141,100
13.968,1,0,0.0,45.11,-0.947,0.711,0.9746,1.0,0.0,140,142,142,100
13.985,1,0,0.0,45.21,-0.947,0.714,0.9746,1.0,0.0,140,142,142,100
14.016,1,0,0.0,45.43,-0.953,0.714,0.9746,1.0,0.0,141,143,143,100
14.047,1,0,0.0,45.63,-0.97,0.712,0.9746,1.0,0.0,142,143,143,100
14.078,1,0,0.0,45.84,-0.96,0.72,0.9746,1.0,0.0,143,144,144,100
14.108,1,0,0.0,46.04,-0.969,0.716,0.9746,1.0,0.0,143,145,145,100
14.139,1,0,0.0,46.27,-0.974,0.724,0.9746,1.0,0.0,144,145,145,100
14.155,1,0,0.0,46.37,-0.979,0.724,0.9746,1.0,0.0,145,146,146,100
14.171,1,0,0.0,46.48,-0.985,0.725,0.9746,1.0,0.0,145,146,146,100
14.202,1,0,0.0,46.7,-0.99,0.734,0.9746,1.0,0.0,146,147,147,100
14.218,1,0,0.0,46.81,-0.994,0.732,0.9746,1.0,0.0,147,147,147,100
14.249,1,0,0.0,47.04,-0.997,0.747,0.9746,1.0,0.0,148,148,148,100
14.28,1,0,0.0,47.25,-0.994,0.754,0.9746,1.0,0.0,149,148,148,100
14.31,1,0,0.0,47.47,-0.976,0.773,0.9746,1.0,0.0,150,149,149,100
14.342,1,0,0.0,47.69,-0.925,0.789,0.9746,1.0,0.0,151,150,150,100
14.373,1,0,0.0,47.95,-0.825,0.829,0.9746,1.0,0.0,153,150,150,100
14.403,1,0,0.0,48.2,-0.694,0.918,0.9746,1.0,0.0,155,151,151,100
14.435,1,0,0.0,48.47,-0.555,0.964,0.9745,1.0,0.0,157,152,152,100
14.466,1,0,0.0,48.79,-0.421,1.002,0.9745,1.0,0.0,159,152,152,100
14.498,1,0,0.0,49.11,-0.28,1.014,0.9745,1.0,0.0,161,153,153,100
14.53,1,0,0.0,49.41,-0.122,1.017,0.9745,1.0,0.0,162,153,153,100
14.56,1,0,0.0,49.7,0.06,0.986,0.9745,1.0,0.0,162,154,154,100
14.59,1,0,0.0,49.99,0.228,0.924,0.9745,1.0,0.0,162,155,155,100
14.606,1,0,0.0,50.12,0.293,0.903,0.9745,1.0,0.0,162,155,155,100
14.637,1,0,0.0,50.41,0.377,0.92,0.9745,1.0,0.0,163,156,156,100
14.668,1,0,0.0,50.69,0.43,0.961,0.9745,1.0,0.0,165,157,157,100
14.699,1,0,0.0,50.98,0.501,0.99,0.9745,1.0,0.0,166,158,158,100
14.715,1,0,0.0,51.15,0.524,0.995,0.9745,1.0,0.0,167,159,159,100
14.745,1,0,0.0,51.44,0.54,1.006,0.9745,1.0,0.0,168,160,160,100
14.776,1,0,0.0,51.74,0.534,1.009,0.9745,1.0,0.0,169,160,160,100
14.792,1,0,0.0,51.91,0.515,1.006,0.9745,1.0,0.0,170,161,161,100
14.823,1,0,0.0,52.21,0.478,1.01,0.9745,1.0,0.0,170,162,162,100
14.839,1,0,0.0,52.35,0.458,1.005,0.9745,1.0,0.0,171,162,162,100
14.87,1,0,0.0,52.65,0.404,0.994,0.9744,1.0,0.0,172,163,163,100
14.886,1,0,0.0,52.82,0.372,0.989,0.9744,1.0,0.0,172,164,164,100
14.918,1,0,0.0,53.14,0.312,0.979,0.9744,1.0,0.0,173,165,165,100
14.949,1,0,0.0,53.43,0.257,0.983,0.9744,1.0,0.0,174,165,165,100
14.979,1,0,0.0,53.72,0.205,0.983,0.9744,1.0,0.0,175,166,166,100
15.01,1,0,0.0,54.0,0.162,0.976,0.9744,1.0,0.0,175,167,167,100
15.026,1,0,0.0,54.18,0.135,0.968,0.9744,1.0,0.0,176,168,168,100
15.057,1,0,0.0,54.46,0.1,0.958,0.9744,1.0,0.0,176,169,169,100
